latitude,longitude,title,thumbnail_url,artist_name,year
34.039271,-118.148432,"Education suite, arte, ciencia y filosofia, Monterey Park",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1979.jpeg,David Botello; Wayne Healy; George Yepes,1981
34.074044,-118.197119,"Where heroes are born, Lincoln Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1973.jpeg,Juan Ordunez,1981
34.080833,-118.38968,"Spraycan piece, West Hollywood",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/357.jpeg,Hector (Hex) Rios,1981
34.00313,-118.474215,"Two elephants, Santa Monica",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/824.jpeg,A.S. Bloomfield,1981
33.775161,-118.111761,"White city, Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1142.jpeg,Terry Schoonhoven,1982
33.938278,-118.129967,"Home Savings of America, Downey",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1946.jpeg,Susan Hertel; Denis O'Connor,1982
33.77495,-118.135149,"Crack in the wall, Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1135.jpeg,Jane Boyd,1982
34.057688,-118.196111,"The murals of Ramona Gardens. An Indian woman and a Spanish conquistador, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1004.jpeg,Pedro Pelayo,1982
34.019698,-118.209404,"The murals of Estrada Courts. Horses in a natural setting, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1018.jpeg,Pedro Pelayo,1982
34.058064,-118.239799,"Remembrances of yesterday, dreams of tomorrow, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/58.jpeg,Judithe Hernandez,1982
34.09457,-118.309815,"Running, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/372.jpeg,Mark Bowerman; Jo Bowerman,1982
34.211589,-118.611917,"The Columbia, Canoga Park, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/547.jpeg,Christopher Columbus Junior High School art students,1982
34.015602,-118.15532,"The pride of our heritage, Commerce, close-up",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1326.jpeg,Frank Martinez,1983
34.015602,-118.15532,"The pride of our heritage, Commerce",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1327.jpeg,Frank Martinez,1983
34.015602,-118.15532,"The pride of our heritage, Commerce",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1975.jpeg,Frank Martinez,1983
34.020207,-118.20754,"The murals of Estrada Courts. Three hot air balloons, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/7.jpeg,Daniel Haro,1983
34.047672,-118.223523,"Life flows at Aliso-Pico, Boyle Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1332.jpeg,David Botello; Wayne Healy; George Yepes,1983
34.146885,-118.226098,"Family, Glendale",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/523.jpeg,Mark Bowerman,1983
34.058064,-118.242416,"Galileo, Jupiter, Apollo, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1754.jpeg,John Wehrle,1983
34.055824,-118.256493,"Dogtown, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1760.jpeg,Pedro A. Pelayo,1983
34.101713,-118.331079,"You are the star, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1873.jpeg,Thomas Suriya,1983
34.28073,-118.42339,"People sitting and reading, Pacoima",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/567.jpeg,Greg Magwood,1983
34.28073,-118.42339,"People sitting and reading, Pacoima",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/568.jpeg,Greg Magwood,1983
34.28073,-118.42339,"People sitting and reading, Pacoima",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1926.jpeg,Greg Magwood,1983
34.046247,-118.530378,History of the Palisades,https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1730.jpeg,Kat Kozik; David Stauch,1983
34.046585,-118.530936,"Sea mammals underwater, Pacific Palisades, detail 1 of 3",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1109.jpeg,Kat Kozik; David Stauch,1983
34.046585,-118.530936,"Sea mammals underwater, Pacific Palisades, detail 2 of 3",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1110.jpeg,Kat Kozik; David Stauch,1983
34.046585,-118.530936,"Sea mammals underwater, Pacific Palisades. detail 3 of 3",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1111.jpeg,Kat Kozik; David Stauch,1983
34.046585,-118.530936,"Sea mammals underwater, Pacific Palisades",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/2022.jpeg,Kat Kozik; David Stauch,1983
34.233874,-118.536043,"Superheroes and villains, Northridge, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/569.jpeg,Chuck Smith,1983
34.111236,-117.764361,"Old La Verne landscape, La Verne",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1529.jpeg,Frank Matranga,1984
34.095707,-118.099444,"Life at the San Gabriel Mission, San Gabriel, detail 1 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1394.jpeg,Robert Freeman,1984
34.095707,-118.099444,"Life at the San Gabriel Mission, San Gabriel, detail 2 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1395.jpeg,Robert Freeman,1984
34.095707,-118.099444,"Life at the San Gabriel Mission, San Gabriel, detail 3 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1396.jpeg,Robert Freeman,1984
34.095707,-118.099444,"Life at the San Gabriel Mission, San Gabriel, detail 4 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1397.jpeg,Robert Freeman,1984
34.095707,-118.099444,"Life at the San Gabriel Mission, San Gabriel",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1992.jpeg,Robert Freeman,1984
34.039912,-118.149977,"Las Olimpiadas, Monterey Park",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1330.jpeg,Frank Martinez; Lynda Silva,1984
34.078683,-118.165941,"Sleeping woman, El Sereno",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/500.jpeg,Fernando Sandoval,1984
34.064179,-118.166242,"University athletics, El Sereno, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/501.jpeg,Guillermo Wagner Granizo,1984
34.093717,-118.190145,"King Foods Market, Monterey Hills, Los Angeles, detailo 1 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/497.jpeg,Luis Becerra,1984
34.093717,-118.190145,"King Foods Market, Monterey Hills, Los Angeles, detail 2 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/498.jpeg,Luis Becerra,1984
34.093717,-118.190145,"King Foods Market, Monterey Hills, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/499.jpeg,Luis Becerra,1984
34.093717,-118.190145,"King Foods Market, Monterey Hills, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1883.jpeg,Luis Becerra,1984
34.040263,-118.193125,"Corrido de Boyle Heights, Boyle Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1974.jpeg,David Botello; Wayne Healy; George Yepes,1984
34.056073,-118.236752,"Struggles of the world, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/23.jpeg,Willie Herron,1984
34.054811,-118.23997,"Artist painting the blue shorts of a boy poised to shoot a basketball, L.A. freeway kids, part 1 of 4.",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/0.jpeg,Glenna Boltuch Avila,1984
34.054811,-118.23997,"Artist painting a child in running pose, L.A. freeway kids, part 3 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/20.jpeg,Glenna Boltuch Avila,1984
34.054811,-118.23997,"Artist painting a child doing somersault, LA freeway kids, part 4 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/21.jpeg,Glenna Boltuch Avila,1984
34.054811,-118.23997,"An artist painting blue shorts of a boy poised to shoot a basketball, part 2 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/22.jpeg,Glenna Boltuch Avila,1984
34.054811,-118.23997,"L.A. freeway kids, work in progress, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1703.jpeg,Glenna Boltuch Avila,1984
34.05145,-118.247588,"Silent prison, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/31.jpeg,Margaret Garcia,1984
34.086467,-118.252008,"Profile of a Native American, Los Angeles, detail",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/313.jpeg,Stephen Chaffey; Fitzpatrick,1984
34.086467,-118.252008,"Profile of a Native American, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/314.jpeg,Stephen Chaffey; Fitzpatrick,1984
34.086467,-118.252008,"Profile of a Native American, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1860.jpeg,Stephen Chaffey; Fitzpatrick,1984
34.04361,-118.252094,"Mask dancer, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/111.jpeg,Dong-In Park,1984
34.055646,-118.258038,"Hitting the wall, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1704.jpeg,Judith Francisca Baca,1984
34.064339,-118.259926,"The watchers, Los Angeles, detail",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/282.jpeg,Kent Twitchell,1984
34.064339,-118.259926,"The watchers, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/283.jpeg,Kent Twitchell,1984
34.064339,-118.259926,"Echo Park pool, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1849.jpeg,Margaret Garcia; Yreina Cervantez; Alfredo Lascano,1984
34.064339,-118.259926,"The watchers, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1851.jpeg,Kent Twitchell,1984
34.073528,-118.261557,"Sports mural, Echo Park, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/312.jpeg,Ruben Brucelyn,1984
34.054082,-118.263016,"Cityscape, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1756.jpeg,Terry Schoonhoven,1984
34.139586,-118.266385,"Native American wearing a large headdress, Glendale",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/541.jpeg,Unknown,1984
34.040249,-118.268723,"Olympic series, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/37.jpeg,Alonzo Davis,1984
34.040249,-118.268723,"Olympic series, detail",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/38.jpeg,Alonzo Davis,1984
34.040249,-118.268723,"Olympic series, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1755.jpeg,Alonzo Davis,1984
34.040427,-118.268852,"Unity, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1837.jpeg,Roderick Sykes,1984
34.027588,-118.274871,"James and Spectators, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/42.jpeg,Richard Wyatt,1984
34.039182,-118.296254,"Going to the Olympics, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1836.jpeg,Frank Romero,1984
34.149992,-118.314943,"Heritage, Hollywood Hills, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1892.jpeg,Neal Boyle,1984
33.93125,-118.369883,"Magritte in Los Angeles, Lennox, detail",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1122.jpeg,Noa Bornstein,1984
33.93125,-118.369883,"Magritte in Los Angeles, Lennox",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1123.jpeg,Noa Bornstein,1984
33.93125,-118.369883,"Magritte in Los Angeles, Lennox",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1844.jpeg,Noa Bornstein,1984
34.061797,-118.446672,Stratton's Grill,https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/752.jpeg,Arthur Mortimer,1984
34.061797,-118.446672,Stratton's Grill (l'oeil window),https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/753.jpeg,Arthur Mortimer,1984
34.061797,-118.446672,"Stratton's Grill, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1710.jpeg,Arthur Mortimer,1984
34.282627,-118.44811,"Graffiti: The wild seed of mural art, San Fernando",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1903.jpeg,Victor Caceres; Juan Pueblo,1984
33.966285,-118.455915,"Changes, Venice",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1921.jpeg,Thomas Suriya,1984
34.242619,-118.466263,"Francisco Sepulveda Junior High School, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1901.jpeg,Thomas Suriya,1984
34.211412,-118.61196,"The Columbus dream, Canoga Park, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/561.jpeg,Christopher Columbus Junior High School art students,1984
34.041032,-118.259432,"Pope of Broadway, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/33.jpeg,Eloy Torrez,1985
34.052091,-118.269196,"El Nuevo fuego (The New fire), Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/34.jpeg,Wayne Healy; David Botello; George Yepes,1985
34.069987,-118.335346,"Casa Carnitas Mexican Restaurant, Los angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/124.jpeg,Alfredo Matamoros,1985
34.07886,-118.3617,"Fairfax community mural, West Hollywood",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1868.jpeg,Art Mortimer,1985
34.249909,-118.42294,"Richie Valens, Pacoima, Los Angeles, detail",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/571.jpeg,Manuel Velazquez,1985
34.249909,-118.42294,"Richie Valens, Pacoima, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/572.jpeg,Manuel Velazquez,1985
34.249909,-118.42294,"Richie Valens, Pacoima, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1900.jpeg,Manuel Velazquez,1985
34.203657,-118.556943,"Lokrantz a school for special children, Reseda",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/570.jpeg,Bernard Hoyes,1985
34.203657,-118.556943,"Lokrantz a school for special children, Reseda, detail",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/573.jpeg,Bernard Hoyes,1985
34.203657,-118.556943,"Lokrantz a school for special children, Reseda",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/2021.jpeg,Bernard Hoyes,1985
34.140864,-118.122854,"Homage a Caillot, Pasadena",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1413.jpeg,Eric Warren,1986
33.782215,-118.172829,"Exterior of Community Rehabilitation Industries, Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1144.jpeg,Michael Whitmyre,1986
34.032746,-118.18697,La Nuestra Senora de Guadalupe,https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1331.jpeg,Ben Pacheco,1986
34.127206,-118.21804,"Discovery of North America, El Sereno, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/450.jpeg,Thor Davis; George Alvarez,1986
34.066863,-118.256546,"Education, key to the future, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1853.jpeg,Carlos Callejo,1986
34.049459,-118.259883,"The street speaks, Los Angeles, panel 1 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/104.jpeg,Judith Baca,1986
34.049459,-118.259883,"The street speaks, Los Angeles, 2 panels",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/106.jpeg,Judith Baca,1986
34.049459,-118.259883,"The street speaks, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1839.jpeg,Judith Baca,1986
33.997102,-118.443861,"Venice, Italy, Venice",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/694.jpeg,Donald Blumberg,1986
34.282627,-118.44811,"Ulysses S. Grant High School, Van Nuys, Los Angeles, detail of panel 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/583.jpeg,Francisco Molleri; Mario Delafuente,1986
34.282627,-118.44811,"Ulysses S. Grant High School, Van Nuys, Los Angeles, panel 1 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/584.jpeg,Francisco Molleri; Mario Delafuente,1986
34.282627,-118.44811,"Ulysses S. Grant High School, Van Nuys, Los Angeles, panel 2 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/585.jpeg,Francisco Molleri; Mario Delafuente,1986
34.282627,-118.44811,"Ulysses S. Grant High School, Van Nuys, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1904.jpeg,Francisco Molleri; Mario Delafuente,1986
34.235843,-118.562522,"Native American at a watering hole, Northridge",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/597.jpeg,Susan Hertel; Denis O'Connor Mosaics,1986
34.202894,-118.56956,"Yesterday, today and tomorrow, Canoga Park",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1927.jpeg,Luis Rivera,1986
34.040569,-118.193171,"A warrior's yesterday and today, Boyle Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1972.jpeg,Daniel Martinez; East L.A. 14; Tiny Dukes; White Owls,1987
34.02541,-118.195928,"Tome conciencia (Drink awareness), Boyle Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1328.jpeg,Norma Urenda; Isela Guerrero; Eduardo Juarez; Mauricio Gomez; Esther Cimet,1987
34.05113,-118.202441,"Por que and Roots, Boyle Heights, Por que [a]",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1316.jpeg,Daniel Martinez,1987
34.05113,-118.202441,"Por que and Roots, Boyle Heights, Roots [b]",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1320.jpeg,Daniel Martinez,1987
34.05113,-118.202441,"Por que and Roots, Boyle Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1971.jpeg,Daniel Martinez,1987
34.127206,-118.21804,"Transilvania, Eagle Rock, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/449.jpeg,Ba Ba,1987
34.056968,-118.261077,"Another magical sunset at Santa Monica Beach, Santa Monica",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1763.jpeg,Gilbert Lujan,1987
34.053246,-118.309364,"Working, Koreatown",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/113.jpeg,Dong-In Park,1987
34.082059,-118.378737,"Fairfax High School, West Hollywood",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1862.jpeg,Visual Arts Magnet students,1987
34.258334,-118.433926,"Jesus Christ mural, Pacoima, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/594.jpeg,Jose Luis Rivera,1987
33.782872,-118.17535,"Culture in community, Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1852.jpeg,Keith Williams; Daniel Martinez,1988
34.085809,-118.178172,"Frightening depiction of death as a skeleton, El Sereno, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/445.jpeg,Peter Quezada,1988
34.086431,-118.18609,"In loving memory of Robert F. Kennedy, God bless, El Sereno, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1876.jpeg,Peter Quezada; Mike G.,1988
34.037049,-118.194308,"A rising star, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/2024.jpeg,Goez Art Studio; Jose-Luis Gonzalez,1988
33.953218,-118.198321,"Interior of the South Gate Junior High School cafeteria, South Gate",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/868.jpeg,Jane Boyd,1988
34.072071,-118.214457,"Trucha! Vital decisions ahead, Lincoln Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1333.jpeg,David Botello; Rudy Calderon; Wayne Healy,1988
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles, detail 1 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/432.jpeg,Victor Henderson; Elizabeth Garrison,1988
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles, panel 1 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/433.jpeg,Victor Henderson; Elizabeth Garrison,1988
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles, detail 2 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/434.jpeg,Victor Henderson; Elizabeth Garrison,1988
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles, panel 2 of 2",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/435.jpeg,Victor Henderson; Elizabeth Garrison,1988
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1874.jpeg,Victor Henderson; Elizabeth Garrison,1988
33.938666,-118.242116,"Mother Watts, Watts Towers Art Center, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/857.jpeg,Anthony Cox,1988
33.938758,-118.242116,"Mother Watts, Watts",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1969.jpeg,Anthony Cox,1988
34.041636,-118.24394,"Generacion tras generacion, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/105.jpeg,Eloy Torrez,1988
34.039182,-118.296254,"A tribute to the true champions, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/119.jpeg,Daniel Martinez,1988
34.101713,-118.328397,"Bo Jackson, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/382.jpeg,David Larks; Ramiro Fauve,1988
33.993663,-118.411911,"Pride of Mar Vista, detail 1 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/754.jpeg,Wayne Healy; David Botello,1988
33.993663,-118.411911,Pride of Mar Vista,https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/755.jpeg,Wayne Healy; David Botello,1988
33.993663,-118.411911,"Pride of Mar Vista, detail 2 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/884.jpeg,Wayne Healy; David Botello,1988
33.993663,-118.411911,"Pride of Mar Vista, detail 3 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/885.jpeg,Wayne Healy; David Botello,1988
33.993663,-118.411911,"Pride of Mar Vista, detail 4 of 4",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/886.jpeg,Wayne Healy; David Botello,1988
33.993663,-118.411911,"Pride of Mar Vista, Los Angeles",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1713.jpeg,Wayne Healy; David Botello,1988
34.28807,-118.433304,"Postcards from the history of San Fernando, San Fernando",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/593.jpeg,Glenna Boltuch Avila,1988
34.040721,-118.172647,"Tony's Transmission, Boyle Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1371.jpeg,Manuel Camarena,1989
33.782821,-118.175232,"Por los derechos plenos (For the rights of the people), Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1052.jpeg,Mario Aguirre Uriate; Federico Vasquez Ramos; Nora Mukaihata,1989
33.782821,-118.175232,"Por los derechos plenos (For the rights of the people), Long Beach, detail 1 of 1",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1053.jpeg,Mario Aguirre Uriate; Federico Vasquez Ramos; Nora Mukaihata,1989
33.782821,-118.175232,"Por los derechos plenos (For the rights of the people), Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1827.jpeg,Mario Aguirre Uriate; Federico Vasquez Ramos; Nora Mukaihata,1989
33.84917,-118.17703,"Urban transit, Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1055.jpeg,Ernesto de la Loza,1989
33.849134,-118.177185,"Persistence of energy, Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1054.jpeg,Ernesto de la Loza,1989
34.194251,-118.177915,"Spartans, La Canada Flintridge",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/535.jpeg,George Yepes,1989
34.169222,-118.185768,"Abstract, including ""viral images,"" Pasadena",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1409.jpeg,Keith Haring,1989
33.786191,-118.195,"Community of music, Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1825.jpeg,Ben Valenzuela,1989
34.048435,-118.197956,"El rebano de Jesus (The flock of Jesus), City Terrace",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1372.jpeg,Rafael Paleto,1989
34.058277,-118.203385,"History of medicine, Boyle Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1369.jpeg,Armando Campero,1989
33.877761,-118.204093,"California pool for the handicapped, Long Beach",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1829.jpeg,Paul Botello,1989
33.996782,-118.204651,"The Aztec princess, detail 1 of 1",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/867.jpeg,Eloy Torrez,1989
33.996782,-118.204651,The Aztec princess,https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/869.jpeg,Eloy Torrez,1989
33.996782,-118.204651,"The Aztec princess, Vernon",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1739.jpeg,Eloy Torrez,1989
34.028976,-118.208749,"Hispanic art in the United States, Boyle Heights",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1370.jpeg,Glenna Boltuch Avila; Margaret Garcia,1989
34.042614,-118.221774,"Mujer del Este de Los Angeles (Lady of the Eastside), Boyle Heights, detail",https://raw.githubusercontent.com/kimjee8955/Datart/main/images/Dunitz/1358.jpeg,Unknown,1989
